Error log data for Pathfinder
time, t_taken, offerror, angleerror, offsetpid, anglepid, output
1491944144837, 71, -71, -26, -32.12, -28.30, 71
1491944144908, 70, -66, -28, -27.88, -29.38, 74
1491944144978, 70, -73, -27, -43.49, -25.95, 62
1491944145053, 74, -81, -28, -49.81, -29.03, 53
1491944145147, 93, -85, -29, -45.80, -30.51, 55
1491944145206, 58, -85, -28, -42.64, -28.28, 61
1491944145283, 77, -82, -28, -37.90, -28.86, 65
1491944145391, 107, -80, -28, -38.76, -27.63, 65
1491944145430, 38, -75, -26, -33.41, -25.61, 72
1491944145531, 100, -73, -25, -34.17, -24.13, 73
1491944145615, 83, -73, -24, -36.34, -23.74, 71
1491944145682, 67, -73, -24, -37.02, -23.65, 71
1491944145779, 96, -73, -23, -37.10, -23.77, 71
1491944145859, 79, -71, -23, -34.09, -23.12, 74
1491944145924, 65, -70, -23, -33.97, -22.76, 75
1491944145998, 73, -68, -23, -32.30, -23.95, 75
1491944146087, 88, -66, -24, -30.83, -25.67, 75
1491944146162, 75, -65, -25, -31.89, -25.41, 74
1491944146231, 68, -61, -24, -27.31, -24.57, 80
1491944146309, 77, -60, -24, -29.63, -24.73, 77
1491944146413, 101, -57, -25, -24.92, -25.46, 81
1491944146475, 61, -56, -25, -26.75, -25.97, 79
1491944146561, 86, -55, -25, -26.92, -25.28, 79
1491944146639, 77, -58, -23, -32.13, -20.97, 78
1491944146705, 62, -59, -23, -30.79, -23.13, 78
1491944146741, 36, -59, -23, -29.73, -23.69, 78
1491944146822, 79, -57, -25, -26.46, -26.70, 78
1491944146884, 62, -56, -25, -27.08, -25.95, 78
1491944146978, 76, -53, -26, -23.74, -26.86, 81
1491944147033, 55, -50, -27, -23.02, -28.70, 80
1491944147137, 103, -53, -29, -29.29, -31.04, 71
1491944147223, 84, -56, -29, -31.08, -30.68, 70
1491944147277, 54, -58, -29, -32.10, -29.94, 69
1491944147361, 83, -61, -30, -32.71, -31.21, 68
1491944147450, 88, -62, -30, -33.31, -30.41, 68
1491944147506, 55, -67, -29, -37.59, -28.27, 66
1491944147561, 54, -68, -28, -35.93, -27.99, 68
1491944147616, 45, -71, -27, -38.59, -26.33, 67
1491944147705, 89, -73, -26, -39.09, -26.43, 66
1491944147781, 75, -75, -26, -39.66, -25.61, 66
1491944147861, 79, -73, -26, -35.12, -26.57, 70
1491944147924, 53, -69, -27, -30.93, -28.08, 72
1491944147997, 73, -68, -27, -32.84, -27.70, 71
1491944148081, 82, -66, -26, -31.93, -25.42, 74
1491944148140, 58, -65, -25, -31.20, -24.69, 76
1491944148207, 66, -63, -25, -29.36, -24.95, 77
1491944148270, 62, -63, -24, -31.58, -23.82, 76
1491944148312, 41, -62, -24, -30.56, -25.25, 76
1491944148396, 84, -61, -25, -29.41, -25.27, 77
1491944148443, 46, -60, -24, -30.22, -24.90, 76
1491944148531, 87, -62, -22, -32.68, -20.68, 78
1491944148624, 91, -63, -21, -33.26, -20.99, 77
1491944148669, 44, -63, -21, -30.80, -21.91, 79
1491944148766, 96, -58, -22, -24.62, -23.29, 84
1491944148815, 48, -59, -22, -31.42, -21.55, 79
1491944148889, 74, -60, -22, -31.26, -22.67, 78
1491944148956, 58, -63, -22, -34.39, -21.78, 75
1491944149064, 107, -61, -22, -28.52, -22.42, 81
1491944149111, 46, -60, -22, -29.55, -22.37, 80
1491944149196, 83, -57, -23, -25.45, -23.90, 82
1491944149280, 83, -57, -22, -28.28, -22.31, 81
1491944149359, 79, -51, -20, -20.30, -18.76, 92
1491944149416, 45, -52, -21, -27.09, -21.62, 83
1491944149484, 67, -51, -20, -24.36, -20.35, 87
1491944149580, 96, -54, -17, -31.00, -14.26, 86
1491944149676, 94, -53, -14, -25.98, -10.95, 95
1491944149744, 66, -55, -12, -29.58, -10.02, 92
1491944149832, 87, -53, -10, -25.10, -9.16, 97
1491944149878, 45, -52, -9, -24.64, -7.42, 99
1491944149975, 92, -44, -7, -14.98, -5.21, 111
1491944150044, 68, -40, -6, -15.19, -5.06, 111
1491944150127, 82, -35, -5, -13.32, -4.18, 114
1491944150181, 53, -33, -4, -15.06, -3.52, 113
1491944150271, 90, -28, -3, -8.97, -2.63, 120
1491944150339, 68, -26, -3, -12.00, -3.26, 116
1491944150424, 83, -20, -2, -3.42, -1.94, 126
1491944150477, 52, -16, -2, -4.13, -2.55, 125
1491944150574, 96, -8, -2, 3.88, -1.80, 134
1491944150638, 63, -6, -2, -1.43, -2.02, 128
1491944150704, 55, -1, -1, 3.93, -1.38, 134
1491944150788, 83, 0, -1, 1.58, -1.77, 131
1491944150843, 53, 4, -2, 6.11, -2.34, 135
1491944150925, 82, 7, -1, 7.35, -1.91, 137
1491944150978, 53, 8, -2, 5.00, -2.06, 134
1491944151059, 80, 11, -2, 8.54, -2.07, 138
1491944151138, 68, 12, -1, 7.92, -1.77, 138
1491944151207, 68, 15, -2, 9.90, -2.86, 139
1491944151276, 68, 15, -2, 7.61, -1.75, 137
1491944151362, 85, 15, -2, 8.78, -2.06, 138
1491944151407, 45, 16, -1, 9.01, -1.86, 139
1491944151494, 80, 16, -2, 8.81, -2.05, 138
1491944151548, 52, 16, -1, 7.83, -1.71, 138
1491944151654, 106, 15, -1, 6.96, -1.94, 137
1491944151698, 33, 17, -2, 9.91, -2.86, 139
1491944151766, 67, 16, -2, 8.18, -2.47, 137
1491944151807, 39, 15, -2, 5.73, -2.20, 135
1491944151891, 84, 15, -2, 8.90, -3.27, 137
1491944151944, 50, 14, -2, 6.10, -2.25, 135
1491944152010, 66, 12, -2, 4.78, -2.59, 134
1491944152101, 90, 12, -2, 6.35, -2.37, 135
1491944152139, 37, 11, -2, 5.01, -2.58, 134
1491944152261, 119, 10, -2, 3.21, -2.21, 133
1491944152346, 83, 8, -2, 3.37, -2.44, 132
1491944152410, 63, 8, -2, 3.23, -2.37, 132
1491944152506, 95, 7, -2, 3.13, -1.93, 133
1491944152573, 65, 6, -1, 2.34, -1.12, 133
1491944152663, 90, 8, -2, 5.55, -2.71, 134
1491944152748, 84, 8, -1, 4.84, -1.75, 135
1491944152814, 65, 10, -1, 6.46, -1.79, 136
1491944152861, 46, 10, -1, 6.28, -1.16, 137
1491944152927, 65, 11, -1, 7.00, -1.90, 137
1491944153011, 67, 13, -1, 8.08, -1.59, 138
1491944153081, 70, 17, -2, 13.24, -3.16, 142
1491944153152, 70, 17, -2, 8.77, -2.52, 138
1491944153212, 59, 18, -2, 9.40, -3.00, 138
1491944153285, 72, 19, -2, 11.62, -2.87, 140
1491944153349, 64, 16, -2, 4.87, -2.69, 134
1491944153418, 68, 15, -2, 6.69, -2.99, 135
1491944153479, 60, 13, -2, 4.30, -2.89, 133
1491944153550, 70, 12, -2, 5.03, -3.05, 133
1491944153636, 86, 9, -2, 2.33, -2.02, 132
1491944153678, 41, 9, -2, 3.98, -2.21, 133
1491944153779, 99, 9, -2, 4.55, -2.00, 134
1491944153871, 91, 8, -1, 3.45, -1.67, 133
1491944153929, 57, 9, -1, 6.06, -1.85, 136
1491944154030, 101, 9, -1, 4.71, -0.91, 135
1491944154114, 82, 11, -1, 7.43, -1.82, 137
1491944154195, 81, 13, -2, 9.57, -2.44, 139
1491944154278, 82, 16, -2, 11.18, -2.46, 140
1491944154317, 37, 18, -2, 10.59, -2.37, 140
1491944154382, 46, 19, -2, 10.41, -2.05, 140
1491944154437, 53, 18, -2, 8.96, -2.56, 138
1491944154500, 63, 18, -2, 9.11, -2.60, 138
1491944154571, 70, 18, -2, 9.23, -2.77, 138
1491944154626, 53, 17, -2, 7.85, -3.07, 136
1491944154682, 55, 16, -2, 7.44, -2.72, 136
1491944154749, 56, 16, -3, 8.30, -3.73, 136
1491944154846, 81, 13, -2, 3.46, -2.32, 133
1491944154898, 50, 12, -2, 4.73, -2.48, 134
1491944154969, 70, 10, -2, 3.05, -2.78, 132
1491944155004, 35, 8, -2, 3.25, -2.13, 133
1491944155090, 85, 7, -2, 2.06, -2.01, 132
1491944155137, 42, 6, -2, 3.16, -1.79, 133
1491944155217, 79, 9, -2, 6.76, -2.61, 136
1491944155270, 45, 9, -2, 5.12, -2.14, 134
1491944155317, 46, 11, -2, 7.40, -3.02, 136
1491944155388, 71, 13, -2, 9.26, -1.86, 139
1491944155431, 41, 14, -2, 8.02, -2.35, 137
1491944155547, 116, 16, -2, 10.39, -2.44, 139
1491944155619, 71, 16, -2, 8.23, -2.61, 137
1491944155682, 61, 17, -2, 9.62, -3.05, 138
1491944155714, 31, 17, -2, 8.07, -2.92, 137
1491944155803, 89, 17, -3, 9.02, -3.72, 137
1491944155874, 70, 18, -3, 9.77, -3.74, 138
1491944155949, 74, 15, -3, 5.38, -2.77, 134
1491944156014, 53, 14, -2, 6.38, -2.20, 136
1491944156065, 48, 13, -2, 5.62, -2.25, 135
1491944156138, 71, 13, -2, 7.10, -2.43, 136
1491944156189, 51, 10, -1, 2.41, -0.91, 133
1491944156233, 42, 12, -1, 7.39, -2.14, 137
1491944156330, 96, 12, -1, 6.72, -1.74, 136
1491944156380, 47, 11, -1, 5.28, -1.38, 135
1491944156444, 63, 11, -1, 6.02, -1.82, 136
1491944156525, 80, 12, -2, 7.44, -2.42, 137
1491944156563, 36, 14, -2, 8.14, -2.73, 137
1491944156659, 96, 14, -2, 7.12, -2.32, 136
1491944156704, 44, 14, -2, 7.46, -2.37, 137
1491944156782, 77, 14, -2, 7.40, -2.31, 137
1491944156860, 70, 13, -2, 5.83, -2.10, 135
1491944156942, 80, 14, -2, 8.06, -2.54, 137
1491944157018, 75, 14, -2, 6.98, -2.59, 136
1491944157078, 60, 14, -2, 6.93, -2.30, 136
1491944157146, 67, 14, -2, 8.11, -2.93, 137
1491944157181, 34, 15, -2, 8.22, -3.05, 137
1491944157266, 84, 14, -2, 6.41, -2.32, 136
1491944157329, 62, 14, -2, 7.03, -2.72, 136
1491944157398, 68, 13, -2, 6.57, -2.74, 135
1491944157436, 37, 14, -2, 7.12, -2.90, 136
1491944157523, 86, 12, -2, 5.33, -2.87, 134
1491944157565, 41, 12, -2, 6.29, -3.02, 135
1491944157642, 72, 12, -3, 6.63, -3.77, 134
1491944157715, 72, 12, -3, 5.69, -3.16, 134
1491944157746, 29, 11, -3, 4.56, -3.17, 133
1491944157854, 107, 10, -4, 4.22, -5.26, 130
1491944157905, 50, 8, -4, 2.90, -4.95, 129
1491944157998, 93, 5, -6, -0.45, -7.78, 123
1491944158062, 63, 7, -9, 5.46, -12.58, 124
1491944158105, 42, 9, -10, 6.16, -12.03, 126
1491944158179, 74, 8, -12, 3.65, -13.88, 121
1491944158231, 51, 10, -13, 6.64, -15.33, 123
1491944158314, 82, 11, -16, 7.86, -19.29, 120
1491944158360, 45, 13, -18, 8.93, -20.77, 120
1491944158442, 82, 6, -19, -4.28, -20.59, 107
1491944158507, 64, 3, -20, -1.87, -20.70, 109
1491944158590, 81, -3, -21, -8.59, -22.08, 101
1491944158623, 31, -8, -21, -8.94, -22.72, 100
1491944158729, 105, -15, -26, -14.48, -30.10, 87
1491944158784, 54, -20, -27, -15.62, -28.43, 87
1491944158872, 88, -27, -27, -20.45, -27.13, 84
1491944158937, 62, -27, -28, -14.43, -29.99, 87
1491944159036, 98, -32, -27, -21.19, -26.73, 84
1491944159084, 47, -38, -25, -25.10, -22.66, 84
1491944159143, 50, -46, -23, -31.45, -21.72, 78
1491944159247, 103, -50, -24, -28.77, -25.45, 77
1491944159285, 38, -53, -23, -30.01, -23.50, 78
1491944159375, 89, -59, -24, -35.16, -24.85, 71
1491944159429, 53, -61, -26, -33.26, -28.28, 70
1491944159492, 62, -58, -29, -26.03, -32.84, 73
1491944159545, 53, -56, -31, -25.62, -32.66, 73
1491944159597, 51, -53, -33, -24.82, -35.50, 71
1491944159661, 63, -54, -33, -28.29, -32.82, 70
1491944159714, 52, -58, -32, -32.59, -31.96, 67
1491944159780, 66, -65, -31, -39.42, -30.13, 62
1491944159819, 39, -70, -30, -41.20, -29.71, 61
1491944159926, 106, -84, -26, -55.17, -23.42, 53
1491944159961, 34, -84, -25, -42.66, -24.85, 64
1491944160079, 117, -82, -24, -39.50, -22.16, 70
1491944160138, 58, -79, -22, -37.06, -21.13, 73
1491944160213, 74, -78, -22, -37.26, -21.48, 73
1491944160256, 40, -69, -20, -25.98, -19.56, 86
1491944160310, 53, -69, -20, -34.67, -20.80, 76
1491944160356, 45, -62, -23, -24.12, -25.43, 82
1491944160397, 40, -59, -24, -26.59, -25.40, 80
1491944160478, 81, -57, -25, -27.54, -26.97, 77
1491944160532, 53, -58, -26, -29.55, -27.13, 75
1491944160597, 65, -58, -27, -29.58, -28.02, 74
1491944160664, 64, -55, -29, -24.33, -32.16, 75
1491944160765, 100, -63, -28, -40.29, -26.44, 65
1491944160836, 66, -75, -24, -49.57, -21.62, 60
1491944160902, 65, -79, -23, -44.02, -21.30, 66
1491944160978, 74, -80, -23, -41.15, -23.47, 67
1491944161044, 64, -74, -23, -30.46, -23.78, 77
1491944161137, 92, -63, -23, -21.04, -24.18, 86
1491944161214, 76, -55, -26, -19.39, -28.64, 83
1491944161301, 77, -53, -26, -24.74, -26.78, 80
1491944161353, 51, -56, -26, -32.08, -25.94, 73
1491944161438, 84, -58, -28, -30.71, -30.87, 70
1491944161528, 89, -58, -28, -29.68, -28.39, 73
1491944161608, 78, -65, -26, -38.90, -24.63, 68
1491944161653, 44, -65, -27, -33.04, -28.91, 70
1491944161741, 87, -63, -28, -29.50, -28.94, 73
1491944161818, 76, -64, -27, -34.12, -27.53, 70
1491944161882, 63, -65, -28, -33.98, -29.78, 68
1491944161979, 96, -65, -29, -31.56, -29.30, 71
1491944162067, 88, -65, -27, -33.16, -26.33, 72
1491944162175, 107, -68, -27, -38.04, -26.63, 67
1491944162227, 51, -74, -24, -43.28, -21.86, 66
1491944162306, 78, -80, -20, -46.08, -17.21, 68
1491944162368, 62, -81, -20, -41.83, -19.35, 70
1491944162444, 75, -81, -19, -40.83, -18.28, 72
1491944162518, 74, -77, -17, -33.90, -15.62, 82
1491944162578, 60, -64, -18, -19.32, -19.37, 93
1491944162662, 83, -60, -17, -25.97, -17.41, 88
1491944162705, 43, -59, -17, -28.55, -17.29, 86
1491944162786, 80, -54, -19, -23.15, -20.51, 88
1491944162847, 51, -53, -20, -24.78, -22.34, 84
1491944162932, 85, -53, -21, -27.81, -22.06, 82
1491944162997, 63, -53, -21, -26.09, -22.06, 83
1491944163078, 80, -49, -23, -21.33, -24.59, 86
1491944163143, 64, -44, -24, -16.94, -26.71, 88
1491944163241, 97, -43, -22, -20.50, -20.02, 91
1491944163321, 79, -42, -18, -20.15, -14.72, 97
1491944163367, 46, -42, -19, -21.99, -20.70, 89
1491944163454, 86, -37, -14, -13.16, -10.34, 108
1491944163507, 52, -36, -17, -17.80, -20.88, 93
1491944163587, 80, -40, -13, -23.24, -8.29, 100
1491944163638, 51, -43, -11, -24.76, -10.12, 97
1491944163719, 79, -41, -8, -19.41, -4.86, 107
1491944163771, 51, -40, -7, -19.59, -6.17, 106
1491944163867, 96, -35, -5, -13.11, -2.95, 115
1491944163913, 43, -31, -4, -11.38, -2.99, 117
1491944163975, 61, -25, -3, -5.99, -3.02, 122
1491944164067, 92, -19, -2, -4.88, -2.21, 124
1491944164123, 53, -12, -2, 1.51, -2.17, 131
1491944164208, 85, -3, -2, 6.81, -1.92, 136
1491944164308, 100, -1, -2, 1.68, -1.96, 131
1491944164359, 50, 6, -1, 11.61, -1.64, 141
1491944164396, 32, 7, -1, 5.12, -1.63, 135
1491944164481, 84, 12, -1, 10.90, -2.22, 140
1491944164541, 60, 14, -2, 9.65, -2.16, 139
1491944164628, 86, 15, -2, 9.12, -2.03, 139
1491944164697, 63, 17, -2, 10.48, -2.23, 140
1491944164773, 74, 19, -1, 11.12, -1.50, 141
1491944164811, 36, 18, -1, 9.06, -0.86, 140
1491944164877, 66, 16, 0, 6.63, -0.50, 138
1491944164912, 34, 17, -1, 9.83, -1.33, 140
1491944165018, 104, 20, -2, 12.93, -3.40, 141
1491944165073, 54, 19, -2, 8.96, -2.06, 138
1491944165109, 35, 20, -2, 10.97, -2.60, 140
1491944165202, 92, 20, -2, 9.63, -1.92, 139
1491944165262, 60, 19, -2, 9.20, -2.34, 138
1491944165344, 81, 19, -2, 9.57, -2.44, 139
1491944165403, 58, 18, -2, 8.34, -2.28, 138
1491944165480, 75, 16, -2, 6.99, -2.59, 136
1491944165551, 70, 17, -2, 9.07, -2.87, 138
1491944165590, 38, 16, -2, 7.22, -2.17, 137
1491944165682, 92, 13, -2, 4.58, -2.20, 134
1491944165739, 56, 14, -2, 7.73, -2.61, 137
1491944165810, 70, 13, -2, 6.05, -2.40, 135
1491944165856, 45, 11, -2, 3.69, -2.43, 133
1491944165940, 82, 11, -2, 5.67, -2.22, 135
1491944166012, 70, 11, -2, 5.83, -2.43, 135
1491944166059, 37, 9, -2, 3.37, -1.67, 133
1491944166132, 73, 9, -2, 4.98, -2.02, 134
1491944166173, 39, 10, -1, 6.51, -1.93, 136
1491944166257, 82, 10, -1, 4.24, -1.88, 134
1491944166321, 63, 11, -1, 6.73, -1.90, 136
1491944166380, 59, 11, -1, 5.56, -1.55, 136
1491944166452, 54, 12, -1, 7.34, -2.25, 137
1491944166487, 30, 12, -2, 6.34, -2.06, 136
1491944166583, 95, 14, -2, 9.28, -2.72, 138
1491944166640, 56, 14, -2, 7.87, -2.65, 137
1491944166731, 89, 15, -2, 8.49, -1.96, 138
1491944166808, 75, 16, -2, 8.96, -2.51, 138
1491944166876, 67, 15, -2, 6.99, -2.74, 136
1491944166961, 83, 16, -2, 8.53, -2.90, 137
1491944167012, 42, 16, -2, 8.01, -2.54, 137
1491944167092, 80, 15, -2, 7.50, -2.61, 136
1491944167172, 75, 15, -2, 7.51, -2.75, 136
1491944167216, 44, 16, -2, 9.61, -2.86, 138
1491944167272, 55, 16, -2, 7.99, -2.61, 137
1491944167331, 57, 14, -2, 5.57, -2.74, 134
1491944167410, 78, 15, -2, 8.72, -2.85, 137
1491944167447, 33, 15, -2, 7.78, -2.28, 137
1491944167534, 85, 15, -2, 7.72, -3.18, 136
1491944167612, 78, 15, -2, 8.06, -2.81, 137
1491944167694, 80, 14, -2, 5.34, -2.63, 134
1491944167745, 51, 14, -2, 8.05, -2.38, 137
1491944167826, 80, 15, -2, 8.66, -2.49, 138
1491944167862, 35, 14, -2, 5.52, -2.82, 134
1491944167946, 83, 15, -2, 9.24, -2.79, 138
1491944168029, 83, 15, -2, 7.61, -2.05, 137
1491944168081, 52, 14, -2, 6.15, -2.56, 135
1491944168145, 62, 15, -2, 9.26, -2.84, 138
1491944168230, 84, 15, -2, 7.19, -2.11, 137
1491944168264, 26, 15, -2, 7.36, -2.82, 136
1491944168356, 91, 15, -2, 8.40, -2.42, 137
1491944168401, 45, 15, -2, 7.84, -2.51, 137
1491944168487, 85, 16, -2, 8.55, -2.49, 138
1491944168575, 84, 15, -2, 7.20, -2.76, 136
1491944168627, 51, 15, -2, 7.78, -2.63, 137
1491944168704, 76, 15, -2, 7.09, -2.26, 136
1491944168782, 77, 15, -2, 8.44, -2.30, 138
1491944168840, 57, 16, -2, 8.33, -2.54, 137
1491944168917, 77, 16, -2, 8.91, -2.39, 138
1491944168961, 42, 15, -2, 6.81, -2.43, 136
1491944169040, 79, 17, -2, 11.18, -3.28, 139
1491944169087, 47, 18, -2, 10.00, -3.04, 138
1491944169177, 89, 17, -2, 7.70, -2.20, 137
1491944169240, 61, 17, -2, 8.14, -2.32, 137
1491944169281, 40, 18, -2, 10.45, -2.85, 139
1491944169388, 106, 16, -2, 6.56, -2.66, 135
1491944169457, 64, 17, -2, 8.91, -2.83, 138
1491944169536, 79, 17, -2, 8.66, -2.97, 137
1491944169652, 115, 17, -2, 8.64, -3.01, 137
1491944169743, 90, 17, -3, 9.36, -3.15, 138
1491944169812, 68, 14, -2, 4.59, -2.51, 134
1491944169881, 68, 14, -2, 7.42, -2.64, 136
1491944169930, 48, 14, -2, 6.99, -2.40, 136
1491944170000, 68, 12, -2, 4.89, -2.62, 134
1491944170071, 69, 13, -2, 6.65, -2.84, 135
1491944170148, 75, 12, -2, 6.24, -3.00, 135
1491944170194, 45, 12, -2, 5.37, -2.73, 134
1491944170281, 87, 13, -2, 7.38, -2.50, 136
1491944170326, 41, 11, -2, 4.91, -2.26, 134
1491944170425, 95, 11, -2, 6.00, -3.43, 134
1491944170478, 52, 12, -3, 7.39, -3.46, 135
1491944170596, 117, 12, -3, 5.79, -3.06, 134
1491944170674, 76, 12, -3, 6.39, -4.75, 133
1491944170746, 71, 11, -5, 3.98, -7.75, 128
1491944170830, 75, 8, -12, 2.06, -18.46, 115
1491944170923, 92, 5, -14, -0.59, -17.67, 113
1491944170999, 76, 0, -17, -6.29, -21.00, 104
1491944171044, 44, 0, -19, 1.45, -22.03, 111
1491944171139, 94, -2, -22, -5.05, -25.17, 101
1491944171193, 53, -4, -22, -4.01, -23.40, 104
1491944171255, 60, -7, -24, -6.78, -25.91, 99
1491944171305, 48, -10, -24, -8.26, -24.86, 98
1491944171379, 74, -15, -24, -12.33, -24.74, 94
1491944171443, 63, -22, -29, -19.01, -33.82, 79
1491944171535, 91, -31, -32, -24.31, -34.76, 72
1491944171628, 89, -40, -20, -29.32, -8.88, 93
1491944171705, 76, -40, -20, -20.26, -20.45, 91
1491944171763, 58, -40, -20, -20.26, -20.45, 91
1491944171841, 75, -40, -20, -20.26, -20.45, 91
1491944171889, 47, -40, -20, -20.26, -20.45, 91
1491944171974, 83, -73, 23, -70.23, 68.42, 130
1491944172060, 85, -27, 4, 31.98, -15.43, 148
1491944172134, 73, -45, 8, -40.69, 12.31, 103
1491944172231, 96, -43, 14, -19.08, 21.48, 134
1491944172310, 79, -27, 3, 1.26, -8.17, 125
1491944172352, 40, -28, 4, -14.64, 5.61, 122
1491944172450, 98, -28, 4, -14.31, 4.61, 122
1491944172505, 54, -28, 4, -13.75, 4.23, 122
1491944172544, 38, -28, 4, -14.43, 4.44, 122
1491944172665, 120, -27, 4, -13.34, 3.87, 122
1491944172725, 59, -28, 4, -14.35, 4.62, 122
1491944172820, 95, -28, 4, -14.06, 4.38, 122
1491944172838, 17, -28, 4, -14.06, 4.38, 122
